"Compound","CAS","DTXSID","logP","MW","pKa_Accept","pKa_Donor","Human.Clint","Human.Clint.pValue","Human.Funbound.plasma","Human.Rblood2plasma","MW_num","logP_num","Fup_num","Rblood2plasma_num","Clint_native","Clint_rf","needs_clint_impute","Clint_used","Clint_source","n_tc_assays","AC50_5pct_uM","AC50_med_uM","AC50_source","Exposure_median_mg_kg_day","Exposure_l95_mg_kg_day","Exposure_u95_mg_kg_day","Exposure_source","Exposure_pathway"
"Pioglitazone hydrochloride","112529-15-4","DTXSID3044203",-0.2365,392.9,"5.6","6.66",8.92,0,0.0106,NA,392.9,-0.2365,0.0106,NA,8.92,8.20536675371845,FALSE,8.92,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Piragliatin","625114-41-2","DTXSID3048520",1.964,421.9,"0.08","11.4",6.26,0,0.48,NA,421.9,1.964,0.48,NA,6.26,4.79466267732662,FALSE,6.26,"httk_measured",78,0.216404430228433,1.20020755989304,"example.toxcast",NA,NA,NA,NA,NA
"Pravastatin sodium","81131-70-6","DTXSID6047525",-0.2281,446.5," ","4.21,14.6",0,0.9995,0.361,NA,446.5,-0.2281,0.361,NA,0,3.46558797575656,TRUE,3.46558797575656,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Procymidone","32809-16-8","DTXSID9033923",3.081,284.1," "," ",5.32,0,0.0499,NA,284.1,3.081,0.0499,NA,5.32,10.0252255003593,FALSE,5.32,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Propachlor","1918-16-7","DTXSID4024274",2.182,211.7," "," ",69.7,0,0.345,NA,211.7,2.182,0.345,NA,69.7,15.035779211942,FALSE,69.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Propargite","2312-35-8","DTXSID4024276",4.999,350.5," "," ",24,0,0.0133,NA,350.5,4.999,0.0133,NA,24,21.5613775702284,FALSE,24,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Propiconazole","60207-90-1","DTXSID8024280",3.717,342.2,"1.95"," ",17,0,0.0508,NA,342.2,3.717,0.0508,NA,17,15.7272275509,FALSE,17,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Propoxycarbazone-sodium","181274-15-7","DTXSID9034864",1.191,420.4," ","3.39",0,0.3389,0.00891,NA,420.4,1.191,0.00891,NA,0,3.05104155475067,TRUE,3.05104155475067,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Propyl gallate","121-79-9","DTXSID5021201",1.8,212.2," ","8.11,11.3,13.8",49.7,0,0.0258,NA,212.2,1.8,0.0258,NA,49.7,32.1204931583548,FALSE,49.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Pyraflufen-ethyl","129630-19-9","DTXSID8034871",3.491,413.2,"0.91"," ",0,0.1668,0.435,NA,413.2,3.491,0.435,NA,0,26.2108258130091,TRUE,26.2108258130091,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Raloxifene hydrochloride","82640-04-8","DTXSID1034181",1.57,510,"7.95","8.89,9.55",43.7,0,0.0129,NA,510,1.57,0.0129,NA,43.7,17.0345202116551,FALSE,43.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Resveratrol","501-36-0","DTXSID4031980",3.304,228.2," ","8.99,9.63,10.6",62.9,0,5.86e-08,NA,228.2,3.304,5.86e-08,NA,62.9,131.836906554307,FALSE,62.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Rhodamine 6g","989-38-8","DTXSID1021243",1.207,479,"2.34,1.58"," ",0,0.9989,3.14e-07,NA,479,1.207,3.14e-07,NA,0,15.2044192872849,TRUE,15.2044192872849,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sb236057a","180084-01-9","DTXSID5047320",4.528,571.1,"9.07"," ",4.65,0,0.015,NA,571.1,4.528,0.015,NA,4.65,9.41466852013309,FALSE,4.65,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Secbumeton","26259-45-0","DTXSID8037594",3.103,225.3,"5","14.4",6.53,0,0.0461,NA,225.3,3.103,0.0461,NA,6.53,11.3127211760854,FALSE,6.53,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sodium 2-mercaptobenzothiolate","2492-26-4","DTXSID1026035",1.009,189.2,"1.26","7.46",41.7,0,0.0368,NA,189.2,1.009,0.0368,NA,41.7,35.8234287842931,FALSE,41.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sodium 4-nitrophenolate","824-78-2","DTXSID3027320",-1.518,161.1," ","7.07",48.1,0,0.17,NA,161.1,-1.518,0.17,NA,48.1,19.5398492993414,FALSE,48.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sodium dehydroacetate","4418-26-2","DTXSID7026029",-2.545,190.1," ","3.13",0,0.9998,0.062,NA,190.1,-2.545,0.062,NA,0,7.17150643208136,TRUE,7.17150643208136,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sodium saccharin hydrate","82385-42-0","DTXSID7021992",-2.005,223.2," ","1.94",0,0.5437,0.698,NA,223.2,-2.005,0.698,NA,0,4.50738214715046,TRUE,4.50738214715046,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sulfamethazine","57-68-1","DTXSID6021290",0.1913,278.3,"2","6.99",0,0.9999,0.175,NA,278.3,0.1913,0.175,NA,0,6.81769369002948,TRUE,6.81769369002948,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sulfaquinoxaline","59-40-5","DTXSID8042424",1.68,300.3,"2.13","6.79",0,0.9929,0.0037,NA,300.3,1.68,0.0037,NA,0,25.1935935828396,TRUE,25.1935935828396,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sulfotepp","3689-24-5","DTXSID7024328",3.988,322.3," "," ",101,0,0.0206,NA,322.3,3.988,0.0206,NA,101,43.9254144939834,FALSE,101,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Sulisobenzone","4065-45-6","DTXSID2042436",2.43,308.3," ","-2.42,6.57",1.05,5e-04,0.00942,NA,308.3,2.43,0.00942,NA,1.05,2.2055689681788,FALSE,1.05,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Surinabant","288104-79-0","DTXSID2047357",5.451,522.3,"1.6","10.8",0,0.9088,3.63e-08,NA,522.3,5.451,3.63e-08,NA,0,12.4395700562388,TRUE,12.4395700562388,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tembotrione","335104-84-2","DTXSID5047037",1.926,440.8," ","6.85",0,0.9999,0.0919,NA,440.8,1.926,0.0919,NA,0,7.21521875720579,TRUE,7.21521875720579,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Terbufos","13071-79-9","DTXSID2022254",4.478,288.4," "," ",32.5,0,0.0306,NA,288.4,4.478,0.0306,NA,32.5,25.2143306970267,FALSE,32.5,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Testosterone propionate","57-85-2","DTXSID9036515",4.102,344.5," "," ",427,0,3.71e-08,NA,344.5,4.102,3.71e-08,NA,427,139.238530145851,FALSE,427,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tetrabromophenolphthalein ethyl ester","1176-74-5","DTXSID5044520",5.769,662," ","6.19",0,0.6276,0.0114,NA,662,5.769,0.0114,NA,0,15.5464013201523,TRUE,15.5464013201523,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tetrahydrocurcumin","36062-04-1","DTXSID30865801",2.343,372.4," ","9.36,9.91,10.4",173,0,0.0501,NA,372.4,2.343,0.0501,NA,173,39.9656605016406,FALSE,173,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Theobromine","83-67-0","DTXSID9026132",-0.7743,180.2," ","9.24",396,0,0.955,NA,180.2,-0.7743,0.955,NA,396,22.5957571879332,FALSE,396,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Thiram","137-26-8","DTXSID5021332",1.73,240.4," "," ",816,0,3.86e-08,NA,240.4,1.73,3.86e-08,NA,816,195.720191916608,FALSE,816,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tolazamide","1156-19-0","DTXSID3021358",2.687,311.4,"1.61","4.07,14.2",0,0.9973,0.065,NA,311.4,2.687,0.065,NA,0,9.45450210367379,TRUE,9.45450210367379,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tralkoxydim","87820-88-0","DTXSID1034973",4.461,329.4,"2.74"," ",0,0.9916,0.169,NA,329.4,4.461,0.169,NA,0,3.27730237886901,TRUE,3.27730237886901,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Trelanserin","189003-92-7","DTXSID2047355",2.729,465.6,"7.74,4.17"," ",7.06,0,0.0607,NA,465.6,2.729,0.0607,NA,7.06,8.73876003699127,FALSE,7.06,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Triazophos","24017-47-8","DTXSID9037612",3.341,313.3," "," ",30.2,0,0.049,NA,313.3,3.341,0.049,NA,30.2,25.4869491149467,FALSE,30.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Trichlorfon","52-68-6","DTXSID0021389",0.5114,257.4," ","10.1",31.7,0,0.696,NA,257.4,0.5114,0.696,NA,31.7,10.9448783808763,FALSE,31.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Triethylene glycol dimethyl ether","112-49-2","DTXSID8026224",-0.1647,178.2," "," ",0,0.9999,0.66,NA,178.2,-0.1647,0.66,NA,0,2.56336973471147,TRUE,2.56336973471147,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Trifloxystrobin","141517-21-7","DTXSID4032580",3.474,408.4,"2.37"," ",466,0,0.0072,NA,408.4,3.474,0.0072,NA,466,100.357713725354,FALSE,466,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Triglycidyl isocyanurate","2451-62-9","DTXSID4026262",-0.2031,297.3," "," ",180,0,0.402,NA,297.3,-0.2031,0.402,NA,180,22.2127353347158,FALSE,180,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Trinexapac-ethyl","95266-40-3","DTXSID9032535",0.968,252.3," ","8.38",3.82,0,0.137,NA,252.3,0.968,0.137,NA,3.82,4.31341389346064,FALSE,3.82,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Triclocarban","101-20-2","DTXSID4026214",4.666,315.6," ","11.4",9.45,NA,0.003883,NA,315.6,4.666,0.003883,NA,9.45,19.0042938018239,FALSE,9.45,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"1,2-diphenoxyethane","104-66-5","DTXSID5026706",3.809,214.3," "," ",18.51,NA,0,NA,214.3,3.809,0,NA,18.51,27.6664008388112,FALSE,18.51,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"(4-methoxyphenyl)methanol","105-13-5","DTXSID6044357",1.1,138.2," "," ",90.03,NA,0.9392,NA,138.2,1.1,0.9392,NA,90.03,19.6773686178344,FALSE,90.03,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"(2z)-3,7-dimethylocta-2,6-dien-1-ol","106-25-2","DTXSID3026728",3.558,154.3," "," ",1.57,NA,0,NA,154.3,3.558,0,NA,1.57,9.8017345575696,FALSE,1.57,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Hexanedihydrazide","1071-93-8","DTXSID0044361",-0.2851,174.2,"3.57,2.97","12.6,13.1",0.6018,NA,0.9601,NA,174.2,-0.2851,0.9601,NA,0.6018,1.33066543848586,FALSE,0.6018,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Mizolastine","108612-45-9","DTXSID5046801",3.333,432.5,"5.63,2.87","8.08",6,NA,0.023,NA,432.5,3.333,0.023,NA,6,10.2835120401604,FALSE,6,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Diethylenetriamine","111-40-0","DTXSID2025050",-0.8286,103.2,"9.93,8.84,5.37"," ",2.003,NA,0.9678,NA,103.2,-0.8286,0.9678,NA,2.003,0.898844244527471,FALSE,2.003,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2-butoxyethanol","111-76-2","DTXSID1024097",0.828,118.2," "," ",0.8515,NA,0.8332,NA,118.2,0.828,0.8332,NA,0.8515,1.22939411058177,FALSE,0.8515,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Octanoic acid","124-07-2","DTXSID3021645",3.049,144.2," ","5.19",5.626,NA,0,NA,144.2,3.049,0,NA,5.626,14.1869633280341,FALSE,5.626,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Metconazole","125116-23-6","DTXSID4034497",3.85,319.8,"2.01","13.7",16.7,NA,0.02646,NA,319.8,3.85,0.02646,NA,16.7,18.8376005420183,FALSE,16.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2-ethylhexanoic acid","149-57-5","DTXSID9025293",2.643,144.2," ","5.14",1.715,NA,0.1316,NA,144.2,2.643,0.1316,NA,1.715,6.10890726937609,FALSE,1.715,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Celecoxib","169590-42-5","DTXSID0022777",3.566,381.4," ","10.6",25.7,NA,0.002837,NA,381.4,3.566,0.002837,NA,25.7,22.3041038308986,FALSE,25.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-hydroxy-2,2,6,6-tetramethylpiperidin-1-yl)oxidanyl","2226-96-2","DTXSID4041280",0.8918,172.2,"3.13","14.7",10.4,NA,1,NA,172.2,0.8918,1,NA,10.4,5.37125447370987,FALSE,10.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenthoate","2597-03-7","DTXSID6042280",3.69,320.4," "," ",168,NA,0.02456,NA,320.4,3.69,0.02456,NA,168,45.6694045538084,FALSE,168,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. direct red 81 disodium salt","2610-11-9","DTXSID5041726",2.851,675.6," ","-3.35,-2.5,10.8",1.492,NA,4.049e-05,NA,675.6,2.851,4.049e-05,NA,1.492,4.83022041615045,FALSE,1.492,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Triethoxyoctylsilane","2943-75-1","DTXSID2029246",4.71,276.5," "," ",11.06,NA,0.026,NA,276.5,4.71,0.026,NA,11.06,16.5063879052457,FALSE,11.06,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"1-(2-hydroxyethyl)pyrrolidin-2-one","3445-11-2","DTXSID7044922",-0.7006,129.2," "," ",0.1559,NA,1,NA,129.2,-0.7006,1,NA,0.1559,0.58784401946196,FALSE,0.1559,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2-butyloctan-1-ol","3913-02-8","DTXSID0044818",4.816,186.3," "," ",0.658,NA,1,NA,186.3,4.816,1,NA,0.658,2.9363202092526,FALSE,0.658,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-sulfonylbis[2-(prop-2-en-1-yl)phenol]","41481-66-7","DTXSID9047598",2.843,330.4," ","7.22,7.83",84.7,NA,0.0759,NA,330.4,2.843,0.0759,NA,84.7,36.1380759830581,FALSE,84.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-morpholinecarboxaldehyde","4394-85-8","DTXSID7044427",-1.057,115.1," "," ",0.4016,NA,0.9528,NA,115.1,-1.057,0.9528,NA,0.4016,0.8889047632391,FALSE,0.4016,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Ethyl 2-cyano-3,3-diphenylacrylate","5232-99-5","DTXSID9044821",2.97,277.3," "," ",161.3,NA,0.007005,NA,277.3,2.97,0.007005,NA,161.3,57.4714664090559,FALSE,161.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Terbuthylazine","5915-41-3","DTXSID4027608",3.21,229.7,"3.18","14.2",4.1,NA,0.08238,NA,229.7,3.21,0.08238,NA,4.1,8.76344449601851,FALSE,4.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Hexyl salicylate","6259-76-3","DTXSID4038924",3.185,222.3," ","9.72",191.4,NA,0,NA,222.3,3.185,0,NA,191.4,60.5141337362557,FALSE,191.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Ethanol","64-17-5","DTXSID9020584",-0.3097,46.07," "," ",3.958,NA,0.9338,NA,46.07,-0.3097,0.9338,NA,3.958,1.42733449837581,FALSE,3.958,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-(n-methyl-n-nitrosamino)-1-(3-pyridyl)-1-butanone","64091-91-4","DTXSID3020881",1.082,207.2,"3.96,3.26"," ",4.538,NA,0.9647,NA,207.2,1.082,0.9647,NA,4.538,5.06354798430019,FALSE,4.538,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-(oxydiethylene)bis(morpholine)","6425-39-4","DTXSID9042170",0.01817,244.3,"7.17,6.25"," ",2.573,NA,1,NA,244.3,0.01817,1,NA,2.573,2.29612362800254,FALSE,2.573,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Isopropanol","67-63-0","DTXSID7020762",0.05195,60.1," "," ",0.2182,NA,0.9214,NA,60.1,0.05195,0.9214,NA,0.2182,1.08630965951874,FALSE,0.2182,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Mestranol","72-33-3","DTXSID0020814",4.15,310.4," "," ",10.2,NA,0.04205,NA,310.4,4.15,0.04205,NA,10.2,14.5490444327547,FALSE,10.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Saccharin","81-07-2","DTXSID5021251",0.9093,183.2," ","1.94",1.917,NA,0.2258,NA,183.2,0.9093,0.2258,NA,1.917,3.85207946299497,FALSE,1.917,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,6-di-tert-butyl-4-[(dimethylamino)methyl]phenol","88-27-7","DTXSID0044997",4.028,263.4,"8.8","10.8",1.55,NA,0.2649,NA,263.4,4.028,0.2649,NA,1.55,3.5083927131297,FALSE,1.55,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"6-phenyl-1,3,5-triazine-2,4-diamine","91-76-9","DTXSID1020142",1.362,187.2,"6.02,0.1"," ",1.18,NA,0.343,NA,187.2,1.362,0.343,NA,1.18,2.45169117076629,FALSE,1.18,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Tetramethylthiuram monosulfide","97-74-5","DTXSID0021333",0.9374,208.4," "," ",18.06,NA,0.6276,NA,208.4,0.9374,0.6276,NA,18.06,9.84634408334704,FALSE,18.06,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-dodecanoyl-n-methylglycine","97-78-9","DTXSID7042011",3.792,271.4," ","4.12",42.07,NA,0.003219,NA,271.4,3.792,0.003219,NA,42.07,42.7651641630235,FALSE,42.07,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i.disperse yellow 42","5124-25-4","DTXSID8052148",4.599,369.4," ","7.92,13.7",109.1,NA,0,NA,369.4,4.599,0,NA,109.1,33.8310675269631,FALSE,109.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-n-nonylphenol","104-40-5","DTXSID5033836",5.757,220.4," ","10.3",62.6,NA,0.0209,NA,220.4,5.757,0.0209,NA,62.6,34.7427167151385,FALSE,62.6,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
